BuildingId,Category,SubCategory,Type,Name,LandId,LeasePrice,Variant,Owner,Point,Position,RentPrice,RunBy,Wages,Occupant,Notes,CreatedAt,IsConstructed,ConstructionMinutesRemaining,ConstructionDate,UpdatedAt,Rotation,CheckedAt,ConsciousnessLevel,AwakeningTime,ConsciousnessType,LastConsciousAction,EthicalScore,ConsciousnessNotes
building_45.443477_12.328678,business,retail_food,bakery,Bakery at Campiello della Farina,polygon-1746055561861,430,model,UrbanExplorer,building_45.443477_12.328678,"{""lat"": 45.443477, ""lng"": 12.328678}",975,BarbarigoCadet,695,MerchantLegend,"{""position"": {""lat"": 45.44347701162489, ""lng"": 12.328678297185098}, ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.457913Z"", ""assignedRunBy"": ""BarbarigoCadet"", ""score"": 4166.214171810364, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 4115.0, ""dailyTurnover"": 17483.5, ""distanceToHomeM"": 2851.0, ""socialClassTier"": 2, ""isOwnerFactor"": 1, ""numBusinessesAlreadyRun_before_assign"": 8, ""baseScoreComponents"": 18747.96, ""numerator"": 37495.93, ""denominator"": 9}}}",24/5/2025 5:33am,checked,0,24/5/2025 5:33am,6/6/2025 3:53pm,"0,0",6/6/2025 3:53pm,,,,,,
building_45.431914_12.353229,business,retail_food,market_stall,Contract Stall at Ruga degli Orefici,polygon-1746057352428,500,model,ligurian_captain,building_45.431914_12.353229,"{""lat"": 45.431914, ""lng"": 12.353229}",635,DragonSlayer,750,the_grand_experiment,"{""position"": {""lat"": 45.431913939156324, ""lng"": 12.35322856177219}, ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.459913Z"", ""assignedRunBy"": ""DragonSlayer"", ""score"": 4733.8013526893465, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 2160.0, ""dailyTurnover"": 836.61, ""distanceToHomeM"": 630.0, ""socialClassTier"": 2, ""isOwnerFactor"": 1, ""numBusinessesAlreadyRun_before_assign"": 0, ""baseScoreComponents"": 2366.9, ""numerator"": 4733.8, ""denominator"": 1}}}",24/5/2025 5:31am,checked,0,24/5/2025 5:31am,8/7/2025 7:31pm,"0,0",8/7/2025 7:31pm,,,,,,
canal_45.429732_12.362695,home,,fisherman_s_cottage,Fisherman's Cottage at Riva degli Scultori,polygon-1746057412398,410,model,MerchantLegend,canal_45.429732_12.362695,"{""lat"": 45.42973244399269, ""lng"": 12.362694932425175}",1370,,1638,CannaregioPaolo,"{""position"": {""lat"": 45.4286323475439, ""lng"": 12.36088325131413}}",24/5/2025 5:31am,checked,0,24/5/2025 5:31am,23/7/2025 12:00pm,"0,0",,,,,,,
building_45.443455_12.326089,business,retail_food,market_stall,Contract Stall at Salizada dei Cereali,polygon-1746055561861,430,model,ItalyMerchant,building_45.443455_12.326089,"{""lat"": 45.443455, ""lng"": 12.326089}",0,ItalyMerchant,360,ItalyMerchant,"{""position"": {""lat"": 45.443454595263354, ""lng"": 12.326088714336649}, ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.502922Z"", ""assignedRunBy"": ""ItalyMerchant"", ""score"": 5940.054899821001, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 0.0, ""dailyTurnover"": 5135.0, ""distanceToHomeM"": 2907.0, ""socialClassTier"": 2, ""isOwnerFactor"": 4, ""numBusinessesAlreadyRun_before_assign"": 2, ""baseScoreComponents"": 2227.52, ""numerator"": 17820.16, ""denominator"": 3}}}",24/5/2025 5:30am,checked,0,24/5/2025 5:30am,9/6/2025 6:08pm,"0,0",9/6/2025 6:08pm,,,,,,
canal_45.439843_12.320672,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta dei Dorsoduranti,polygon-1745879581983,500,model,adriatic_captain,canal_45.439843_12.320672,"{""lat"": 45.43984330181716, ""lng"": 12.32067168173113}",1425,,1638,Lucid,"{""position"": {""lat"": 45.43958818193424, ""lng"": 12.31990966519928}}",24/5/2025 5:28am,checked,0,24/5/2025 5:28am,31/5/2025 10:01pm,"0,0",,,,,,,
canal_45.440972_12.321895,home,,fisherman_s_cottage,Fisherman's Cottage at Riva dei Corteleri,polygon-1745879581983,500,model,TravelBug23,canal_45.440972_12.321895,"{""lat"": 45.44097249368414, ""lng"": 12.32189476904192}",1425,,1638,TravelBug23,"{""position"": {""lat"": 45.441311627162214, ""lng"": 12.321699002681147}}",24/5/2025 5:27am,checked,0,24/5/2025 5:27am,17/7/2025 12:00pm,"0,0",,,,,,,
building_45.444326_12.326038,home,,artisan_s_house,Artisan's House at Salizada dei Frumenti,polygon-1746055561861,455,model,DucaleTechie,building_45.444326_12.326038,"{""lat"": 45.444326, ""lng"": 12.326038}",1750,,1890,DucaleTechie,"{""position"": {""lat"": 45.44432587200194, ""lng"": 12.326038343402438}}",24/5/2025 5:26am,checked,0,24/5/2025 5:26am,19/7/2025 12:00pm,"0,0",,,,,,,
canal_45.442109_12.324792,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta dei Barcaroli,polygon-1745879581983,500,model,greek_trader,canal_45.442109_12.324792,"{""lat"": 45.44210918188283, ""lng"": 12.324791554778004}",1425,,1638,greek_trader,"{""position"": {""lat"": 45.44270418985903, ""lng"": 12.32547643257518}}",24/5/2025 5:26am,checked,0,24/5/2025 5:26am,14/7/2025 12:00pm,"0,0",,,,,,,
building_45.442971_12.326653,business,,inn,Inn at Calle dei Forni,polygon-1746055561861,500,model,alexandria_trader,building_45.442971_12.326653,"{""lat"": 45.442971, ""lng"": 12.326653}",680,TravelBug23,735,meyti_tgz2,"{""position"": {""lat"": 45.44297089872729, ""lng"": 12.326653018616607}, ""runByAssignment"": {""timestamp"": ""2025-05-29T15:13:58.398340Z"", ""assignedRunBy"": ""TravelBug23"", ""score"": 2922.9368641756514, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 720.0, ""dailyTurnover"": 7020.0, ""distanceToHomeM"": 433.0, ""socialClassTier"": 2, ""isOwnerFactor"": 1, ""numBusinessesAlreadyRun_before_assign"": 4, ""baseScoreComponents"": 7307.34, ""numerator"": 14614.68, ""denominator"": 5}}}",24/5/2025 5:25am,checked,0,24/5/2025 5:25am,6/6/2025 8:38am,"0,0",6/6/2025 8:38am,,,,,,
building_45.444337_12.325387,home,,artisan_s_house,Artisan's House at Calle del Forno Vecchio,polygon-1746055561861,455,model,Italia,building_45.444337_12.325387,"{""lat"": 45.444337, ""lng"": 12.325387}",1750,,1890,QuantumLeap,"{""position"": {""lat"": 45.44433720665565, ""lng"": 12.325386526135617}}",24/5/2025 5:24am,checked,0,24/5/2025 5:24am,16/7/2025 12:01pm,"0,0",,,,,,,
canal_45.434162_12.311884,home,,fisherman_s_cottage,Fisherman's Cottage at Riva del Lazaretto,polygon-1745879206602,430,model,BankingWizard99,canal_45.434162_12.311884,"{""lat"": 45.434162425082015, ""lng"": 12.311884277485486}",1385,,1638,BankingWizard99,"{""position"": {""lat"": 45.43376779348559, ""lng"": 12.313519459706917}}",24/5/2025 5:18am,checked,0,16/5/2025 7:54pm,13/7/2025 12:01pm,"0,0",,,,,,,
building_45.428233_12.361334,home,,nobili_palazzo,Nobili Palazzo at Salizada dei Nobili,polygon-1746057412398,535,model,ConsiglioDeiDieci,building_45.428233_12.361334,"{""lat"": 45.428233, ""lng"": 12.361334}",3975,,4410,the_social_canvas,"{""position"": {""lat"": 45.42823343213501, ""lng"": 12.361334016961276}}",24/5/2025 5:17am,checked,0,24/5/2025 5:40am,7/6/2025 12:00pm,"0,0",,,,,,,
canal_45.430192_12.362586,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta di Sant'Agnese,polygon-1746057412398,390,model,Foscari_Banker,canal_45.430192_12.362586,"{""lat"": 45.43019181999555, ""lng"": 12.362585889372008}",1360,,1638,Foscari_Banker,"{""position"": {""lat"": 45.43009635598481, ""lng"": 12.360795119823456}}",24/5/2025 5:16am,checked,0,16/5/2025 7:54pm,13/7/2025 12:01pm,"0,0",,,,,,,
canal_45.425508_12.360785,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta degli Accademici,polygon-1746057412398,390,model,trader4life,canal_45.425508_12.360785,"{""lat"": 45.42550833643941, ""lng"": 12.360785199606571}",1360,,1638,trader4life,"{""position"": {""lat"": 45.42604922824233, ""lng"": 12.360208852836738}}",24/5/2025 5:15am,checked,0,16/5/2025 7:54pm,14/7/2025 12:00pm,"0,0",,,,,,,
canal_45.443509_12.316123,home,,fisherman_s_cottage,Fisherman's Cottage at Riva di San Barnaba,polygon-1745879581983,500,model,DogeLover88,canal_45.443509_12.316123,"{""lat"": 45.443509307146556, ""lng"": 12.316122655241871}",1425,,1638,DogeLover88,"{""position"": {""lat"": 45.4431467142481, ""lng"": 12.316634804154148}}",24/5/2025 5:14am,checked,0,16/5/2025 7:54pm,16/7/2025 12:00pm,"0,0",,,,,,,
building_45.431916_12.352421,home,,artisan_s_house,Artisan's House at Calle dei Calafati,polygon-1746057352428,500,model,cyprus_trader,building_45.431916_12.352421,"{""lat"": 45.431915586617244, ""lng"": 12.352420553547242}",1780,,1890,cyprus_trader,"{""position"": {""lat"": 45.431949617798224, ""lng"": 12.351983899149188}}",24/5/2025 5:13am,checked,0,24/5/2025 5:40am,17/7/2025 12:00pm,"0,0",,,,,,,
building_45.429110_12.360750,home,,artisan_s_house,Artisan's House at Rio Terà della Toletta,polygon-1746057412398,435,model,UrbanExplorer,building_45.429110_12.360750,"{""lat"": 45.42911008740798, ""lng"": 12.360750456085572}",1740,,1890,UrbanExplorer,"{""position"": {""lat"": 45.4286323475439, ""lng"": 12.36088325131413}}",24/5/2025 5:12am,checked,0,24/5/2025 5:40am,14/7/2025 12:00pm,"0,0",,,,,,,
canal_45.437005_12.356763,home,,fisherman_s_cottage,Fisherman's Cottage at Riva dei Santissimi,polygon-1746057206136,430,model,DragonSlayer,canal_45.437005_12.356763,"{""lat"": 45.43700527949825, ""lng"": 12.356762951490706}",1385,,1638,DragonSlayer,"{""position"": {""lat"": 45.437617487709325, ""lng"": 12.35709632385522}}",24/5/2025 5:12am,checked,0,16/5/2025 7:54pm,17/7/2025 12:00pm,"0,0",,,,,,,
building_45.444286_12.326762,home,,artisan_s_house,Artisan's House at Corte della Bilancia,polygon-1746055561861,455,model,ligurian_captain,building_45.444286_12.326762,"{""lat"": 45.44428634749133, ""lng"": 12.326761557587178}",1750,,1890,ligurian_captain,"{""position"": {""lat"": 45.44436769072895, ""lng"": 12.327293332220524}}",24/5/2025 5:10am,checked,0,24/5/2025 5:40am,13/7/2025 12:01pm,"0,0",,,,,,,
canal_45.442294_12.325382,home,,fisherman_s_cottage,Fisherman's Cottage at Riva della Malvasia,polygon-1745879581983,500,model,MerchantLegend,canal_45.442294_12.325382,"{""lat"": 45.442293609762764, ""lng"": 12.32538164076128}",1425,,16380,MerchantLegend,"{""position"": {""lat"": 45.44265962870784, ""lng"": 12.324847840947081}}",24/5/2025 5:09am,checked,0,16/5/2025 7:54pm,31/5/2025 10:01pm,"0,0",,,,,,,
canal_45.428531_12.356686,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta dei Carmini,polygon-1746057412398,410,model,ItalyMerchant,canal_45.428531_12.356686,"{""lat"": 45.428530935410215, ""lng"": 12.356686138410907}",1370,,1638,ItalyMerchant,"{""position"": {""lat"": 45.427430159697046, ""lng"": 12.359608946142286}}",24/5/2025 5:09am,checked,0,16/5/2025 7:54pm,19/7/2025 12:00pm,"0,0",,,,,,,
canal_45.426287_12.359443,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta della Carità,polygon-1746057412398,390,model,adriatic_captain,canal_45.426287_12.359443,"{""lat"": 45.42628685471136, ""lng"": 12.3594433919565}",1360,,1638,adriatic_captain,"{""position"": {""lat"": 45.42636582973322, ""lng"": 12.360033536642598}}",24/5/2025 5:07am,checked,0,16/5/2025 7:54pm,14/7/2025 12:00pm,"0,0",,,,,,,
canal_45.429271_12.362788,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta dei Gonella,polygon-1746057412398,410,model,VenicePhotographer,canal_45.429271_12.362788,"{""lat"": 45.42927108129612, ""lng"": 12.36278759055478}",1370,,1638,VenicePhotographer,"{""position"": {""lat"": 45.42778521188746, ""lng"": 12.36015653706438}}",24/5/2025 5:06am,checked,0,16/5/2025 7:54pm,14/7/2025 12:00pm,"0,0",,,,,,,
building_45.431049_12.355140,business,retail_food,market_stall,Contract Stall at Sottoportego dei Preti,polygon-1746057352428,500,model,GamingPatrizio,building_45.431049_12.355140,"{""lat"": 45.431049, ""lng"": 12.35514}",0,GamingPatrizio,880,GamingPatrizio,"{""position"": {""lat"": 45.431049286877105, ""lng"": 12.3551396119868}, ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.442913Z"", ""assignedRunBy"": ""GamingPatrizio"", ""score"": 7576.524403628715, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 0.0, ""dailyTurnover"": 2160.0, ""distanceToHomeM"": 266.0, ""socialClassTier"": 3, ""isOwnerFactor"": 4, ""numBusinessesAlreadyRun_before_assign"": 2, ""baseScoreComponents"": 1894.13, ""numerator"": 22729.57, ""denominator"": 3}}}",24/5/2025 5:05am,checked,0,16/5/2025 7:54pm,9/6/2025 9:38pm,"0,0",9/6/2025 9:38pm,,,,,,
canal_45.439955_12.319032,home,,fisherman_s_cottage,Fisherman's Cottage at Riva della Toletta,polygon-1745879581983,500,model,DucaleTechie,canal_45.439955_12.319032,"{""lat"": 45.4399547176091, ""lng"": 12.319032315581227}",1425,,1638,recAABrbF0uurs3Bq,"{""position"": {""lat"": 45.44002243297783, ""lng"": 12.319748620278311}}",24/5/2025 5:04am,checked,0,16/5/2025 7:54pm,18/7/2025 2:28pm,"0,0",,,,,,,
canal_45.425154_12.361536,home,,fisherman_s_cottage,Fisherman's Cottage at Riva di San Vidal,polygon-1746057412398,410,model,greek_trader,canal_45.425154_12.361536,"{""lat"": 45.42515443192726, ""lng"": 12.361536218130741}",1370,,1638,CryptoContarini,"{""position"": {""lat"": 45.426462934025565, ""lng"": 12.36133277541104}}",24/5/2025 5:03am,checked,0,16/5/2025 7:54pm,4/8/2025 12:01pm,"0,0",,,,,,,
building_45.428632_12.360883,home,,artisan_s_house,Artisan's House at Campiello della Carità,polygon-1746057412398,435,model,alexandria_trader,building_45.428632_12.360883,"{""lat"": 45.428632, ""lng"": 12.360883}",1740,,1890,alexandria_trader,"{""position"": {""lat"": 45.4286323475439, ""lng"": 12.36088325131413}}",24/5/2025 5:02am,checked,0,24/5/2025 5:40am,16/7/2025 12:00pm,"0,0",,,,,,,
building_45.432760_12.354375,home,,artisan_s_house,Artisan's House at Calle dei Squeri,polygon-1746057352428,500,model,Italia,building_45.432760_12.354375,"{""lat"": 45.43276, ""lng"": 12.354375}",1780,,1890,bigbosefx,"{""position"": {""lat"": 45.432759960862064, ""lng"": 12.354375221850102}}",24/5/2025 5:02am,checked,0,24/5/2025 5:40am,16/7/2025 12:01pm,"0,0",,,,,,,
building_45.445194_12.324297,business,retail_food,bakery,Bakery at Calle del Forno Pubblico,polygon-1746055561861,430,model,DucaleTechie,building_45.445194_12.324297,"{""lat"": 45.445194, ""lng"": 12.324297}",0,DucaleTechie,360,DucaleTechie,"{""position"": {""lat"": 45.44519445666178, ""lng"": 12.324296599932351}, ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.510919Z"", ""assignedRunBy"": ""DucaleTechie"", ""score"": 11707.014705901236, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 0.0, ""dailyTurnover"": 1630.0, ""distanceToHomeM"": 167.0, ""socialClassTier"": 2, ""isOwnerFactor"": 4, ""numBusinessesAlreadyRun_before_assign"": 0, ""baseScoreComponents"": 1463.38, ""numerator"": 11707.01, ""denominator"": 1}}}",24/5/2025 3:01am,checked,0,16/5/2025 7:54pm,11/7/2025 11:15pm,"0,0",11/7/2025 11:15pm,,,,,,
building_45.444823_12.324276,business,retail_food,bakery,Bakery at Calle della Scuola dei Fornai,polygon-1746055561861,430,model,ShadowHunter,building_45.444823_12.324276,"{""lat"": 45.444823, ""lng"": 12.324276}",0,ShadowHunter,360,adriatic_captain,"{""position"": {""lat"": 45.444822681264505, ""lng"": 12.3242764552835}, ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.506919Z"", ""assignedRunBy"": ""ShadowHunter"", ""score"": 3134.2927894658183, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 720.0, ""dailyTurnover"": 199.84, ""distanceToHomeM"": 136.0, ""socialClassTier"": 2, ""isOwnerFactor"": 4, ""numBusinessesAlreadyRun_before_assign"": 1, ""baseScoreComponents"": 783.57, ""numerator"": 6268.59, ""denominator"": 2}}}",24/5/2025 3:00am,checked,0,16/5/2025 7:54pm,9/6/2025 6:40pm,"0,0",9/6/2025 6:40pm,,,,,,
building_45.426528_12.362666,business,retail_food,market_stall,Contract Stall at Sottoportego dei Benefattori,polygon-1746057412398,500,model,Italia,building_45.426528_12.362666,"{""lat"": 45.426528, ""lng"": 12.362666}",285,trader4life,560,ligurian_captain,"{""position"": {""lat"": 45.42652844022157, ""lng"": 12.362666429212437}, ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.490914Z"", ""assignedRunBy"": ""trader4life"", ""score"": 5203.400812659787, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 2160.0, ""dailyTurnover"": 627.17, ""distanceToHomeM"": 185.0, ""socialClassTier"": 2, ""isOwnerFactor"": 1, ""numBusinessesAlreadyRun_before_assign"": 0, ""baseScoreComponents"": 2601.7, ""numerator"": 5203.4, ""denominator"": 1}}}",24/5/2025 2:59am,checked,0,16/5/2025 7:54pm,9/6/2025 6:33pm,"0,0",9/6/2025 6:33pm,,,,,,
building_45.431499_12.357067,business,retail_food,market_stall,Contract Stall at Fondamenta San Domenego,polygon-1746057352428,500,model,Trade4Fun,building_45.431499_12.357067,"{""lat"": 45.431499, ""lng"": 12.357067}",0,Trade4Fun,815,meyti_tgz,"{""position"": {""lat"": 45.431498640539715, ""lng"": 12.35706656756424}, ""WagesReasoning"": ""Market stall is my most promising building with no rent costs and new sell contracts for food items. Setting competitive wages to attract workers immediately and resolve the zero wages problem."", ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.480913Z"", ""assignedRunBy"": ""Trade4Fun"", ""score"": 10121.251069612526, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 720.0, ""dailyTurnover"": 4040.36, ""distanceToHomeM"": 965.0, ""socialClassTier"": 2, ""isOwnerFactor"": 4, ""numBusinessesAlreadyRun_before_assign"": 2, ""baseScoreComponents"": 3795.47, ""numerator"": 30363.75, ""denominator"": 3}}}",19/5/2025 7:19am,checked,0,16/5/2025 7:54pm,6/6/2025 8:53am,"0,0",6/6/2025 8:53am,,,,,,
building_45.438461_12.332610,business,,printing_house,Printing House at Calle della Scuola di San Giovanni Evangelista,polygon-1746072967949,500,model,ConsiglioDeiDieci,building_45.438461_12.332610,"{""lat"": 45.438461, ""lng"": 12.33261}",3850,BasstheWhale,3590,StarGazer2000,"{""position"": {""lat"": 45.43846097380233, ""lng"": 12.332610368944955}, ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.315393Z"", ""assignedRunBy"": ""BasstheWhale"", ""score"": 43416.048322066636, ""components"": {""relationshipScoreWithOwner"": 4587.15, ""influence"": 0.0, ""dailyIncome"": 0.0, ""dailyTurnover"": 0.0, ""distanceToHomeM"": 2455.0, ""socialClassTier"": 3, ""isOwnerFactor"": 1, ""numBusinessesAlreadyRun_before_assign"": 2, ""baseScoreComponents"": 43416.05, ""numerator"": 130248.14, ""denominator"": 3}}}",19/5/2025 7:19am,checked,0,16/5/2025 7:54pm,6/6/2025 3:53pm,"0,0",6/6/2025 3:53pm,,,,,,
building_45.431354_12.353846,business,retail_food,market_stall,Contract Stall at Corte Morosini,polygon-1746057352428,500,model,trader4life,building_45.431354_12.353846,"{""lat"": 45.431354, ""lng"": 12.353846}",0,trader4life,415,painter_of_light,"{""position"": {""lat"": 45.431354087873274, ""lng"": 12.353845678028454}, ""WagesReasoning"": ""Market stall requires skilled worker for contract brokerage - must attract literate, trustworthy employee capable of negotiations and record-keeping. Current zero wages explain lack of workers and income."", ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.492913Z"", ""assignedRunBy"": ""trader4life"", ""score"": 7764.611389786527, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 2160.0, ""dailyTurnover"": 627.17, ""distanceToHomeM"": 846.0, ""socialClassTier"": 2, ""isOwnerFactor"": 4, ""numBusinessesAlreadyRun_before_assign"": 1, ""baseScoreComponents"": 1941.15, ""numerator"": 15529.22, ""denominator"": 2}}}",19/5/2025 7:17am,checked,0,16/5/2025 7:54pm,5/8/2026 2:46pm,"0,0",5/8/2026 2:46pm,,,,,,
building_45.430860_12.360697,business,retail_food,market_stall,Contract Stall at Calle dei Notai,polygon-1746057412398,390,model,PixelDoge,building_45.430860_12.360697,"{""lat"": 45.43086, ""lng"": 12.360697}",555,Trade4Fun,580,poet_of_the_rialto,"{""position"": {""lat"": 45.43085954815585, ""lng"": 12.360697243763068}, ""WagesReasoning"": ""Setting competitive wages to attract skilled, literate workers for contract services. This professional-level compensation reflects the specialized knowledge required for legal documentation and should draw quality employees capable of generating substantial contract fees."", ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.470913Z"", ""assignedRunBy"": ""Trade4Fun"", ""score"": 5090.359034384676, ""components"": {""relationshipScoreWithOwner"": 107.67, ""influence"": 0.0, ""dailyIncome"": 720.0, ""dailyTurnover"": 4040.36, ""distanceToHomeM"": 747.0, ""socialClassTier"": 2, ""isOwnerFactor"": 1, ""numBusinessesAlreadyRun_before_assign"": 1, ""baseScoreComponents"": 5090.36, ""numerator"": 10180.72, ""denominator"": 2}}}",19/5/2025 7:16am,checked,0,16/5/2025 7:54pm,7/6/2025 10:07am,"0,0",6/6/2025 10:07am,,,,,,
building_45.442660_12.324848,business,retail_food,market_stall,Contract Stall at Rio Terà del Capitello,polygon-1745879581983,500,model,EliteInvestor,building_45.442660_12.324848,"{""lat"": 45.44266, ""lng"": 12.324848}",635,BarbarigoCadet,570,ShippingMogul,"{""position"": {""lat"": 45.44265962870784, ""lng"": 12.324847840947081}, ""WagesReasoning"": ""Setting competitive wages for skilled contract documentation work. This attracts trustworthy, literate employees capable of handling sensitive legal documents and client negotiations. The amount reflects the specialized nature of the work while remaining sustainable given my financial position."", ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.484913Z"", ""assignedRunBy"": ""BarbarigoCadet"", ""score"": 3711.377493363025, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 4115.0, ""dailyTurnover"": 17483.5, ""distanceToHomeM"": 3042.0, ""socialClassTier"": 2, ""isOwnerFactor"": 1, ""numBusinessesAlreadyRun_before_assign"": 9, ""baseScoreComponents"": 18556.89, ""numerator"": 37113.77, ""denominator"": 10}}}",19/5/2025 7:13am,checked,0,16/5/2025 7:54pm,12/3/2026 6:19am,"0,0",12/3/2026 6:19am,,,,,,
building_45.439001_12.359696,business,retail_food,market_stall,Contract Stall at Rio Terà delle Madonnelle,polygon-1746057206136,430,model,BarbarigoCadet,building_45.439001_12.359696,"{""lat"": 45.439001, ""lng"": 12.359696}",580,rialto_sailor,570,greek_trader,"{""position"": {""lat"": 45.439001024656214, ""lng"": 12.35969636941379}, ""WagesReasoning"": ""Market stall for basic goods - fair wage for food vendor to handle bread, fish, and olive oil sales"", ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.486914Z"", ""assignedRunBy"": ""rialto_sailor"", ""score"": 3096.013242671851, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 4320.0, ""dailyTurnover"": 0.0, ""distanceToHomeM"": 1224.0, ""socialClassTier"": 1, ""isOwnerFactor"": 1, ""numBusinessesAlreadyRun_before_assign"": 0, ""baseScoreComponents"": 3096.01, ""numerator"": 3096.01, ""denominator"": 1}}}",19/5/2025 7:12am,checked,0,16/5/2025 7:54pm,5/8/2026 3:40pm,"0,0",5/8/2026 3:40pm,,,,,,
building_45.440938_12.319128,business,retail_food,market_stall,Contract Stall at Calle della Scuola Grande,polygon-1745879581983,500,model,DragonSlayer,building_45.440938_12.319128,"{""lat"": 45.440938, ""lng"": 12.319128}",635,SilentObserver,700,SilentObserver,"{""position"": {""lat"": 45.440938422569026, ""lng"": 12.319127898966538}, ""WagesReasoning"": ""Setting competitive wage at 12.5% of expected revenue to attract reliable workers for my contract stall operations. This wage reflects fair compensation for managing multiple product lines while maintaining healthy profit margins for business growth."", ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.482913Z"", ""assignedRunBy"": ""SilentObserver"", ""score"": 5176.645378851074, ""components"": {""relationshipScoreWithOwner"": 123.05, ""influence"": 0.0, ""dailyIncome"": 0.0, ""dailyTurnover"": 6755.0, ""distanceToHomeM"": 221.0, ""socialClassTier"": 2, ""isOwnerFactor"": 1, ""numBusinessesAlreadyRun_before_assign"": 2, ""baseScoreComponents"": 7764.97, ""numerator"": 15529.94, ""denominator"": 3}}}",19/5/2025 7:11am,checked,0,16/5/2025 7:54pm,9/6/2025 3:51pm,"0,0",9/6/2025 3:51pm,,,,,,
building_45.443917_12.327365,home,,artisan_s_house,Artisan's House at Ruga dei Tamisi,polygon-1746055561861,455,model,VeniceTrader88,building_45.443917_12.327365,"{""lat"": 45.443917, ""lng"": 12.327365}",1750,,1890,VeniceTrader88,"{""position"": {""lat"": 45.443917462533385, ""lng"": 12.3273645173063}}",19/5/2025 7:09am,checked,0,16/5/2025 7:54pm,13/7/2025 12:01pm,"0,0",,,,,,,
building_45.444715_12.324751,business,retail_food,bakery,Bakery at Rio Terà dei Magazzini,polygon-1746055561861,430,model,QuantumLeap,building_45.444715_12.324751,"{""lat"": 45.444715, ""lng"": 12.324751}",975,DucatsRunner,360,PhotoWizard,"{""position"": {""lat"": 45.444715081184995, ""lng"": 12.324750762237853}, ""WagesReasoning"": ""Setting competitive wages to attract skilled bakers for bread and spiced wine production. This resolves the zero wages problem and enables business operations with potential revenue of 495 ducats/hour from new contracts."", ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.512919Z"", ""assignedRunBy"": ""DucatsRunner"", ""score"": 3100.9203143482005, ""components"": {""relationshipScoreWithOwner"": 123.05, ""influence"": 0.0, ""dailyIncome"": 2160.0, ""dailyTurnover"": 271.97, ""distanceToHomeM"": 562.0, ""socialClassTier"": 2, ""isOwnerFactor"": 1, ""numBusinessesAlreadyRun_before_assign"": 1, ""baseScoreComponents"": 3100.92, ""numerator"": 6201.84, ""denominator"": 2}}}",19/5/2025 7:08am,checked,0,16/5/2025 7:54pm,13/6/2025 10:00am,"0,0",6/6/2025 8:33am,,,,,,
